Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR21,OUT045,2402.576173
NCW29,OUT035,2064.880915
FDO11,OUT013,3501.783227
NCM31,OUT049,1954.297146
FDV35,OUT019,431.381453
FDF58,OUT017,1067.835089
NCE43,OUT049,2101.131891
FDA02,OUT035,2163.536319
DRL37,OUT010,518.055057
FDR24,OUT018,1272.230201
FDW59,OUT049,1345.866682
FDS22,OUT049,935.2586867
FDW24,OUT017,823.8695689
FDU24,OUT035,1511.533793
FDA21,OUT027,3984.253785
FDH58,OUT027,2754.290904
FDW36,OUT018,1472.816182
FDI45,OUT027,3912.845424
FDU01,OUT018,2255.92833
FDF35,OUT027,2657.449901
FDU43,OUT019,926.7516128
FDE24,OUT019,522.2486023
FDK50,OUT049,2167.447107
FDG31,OUT045,989.983975
FDC60,OUT045,1369.922673
FDL36,OUT013,1470.034413
FDP21,OUT013,2651.757094
FDW16,OUT045,1336.57569
FDX02,OUT017,3311.897367
FDQ58,OUT027,3436.983067
FDT51,OUT046,1570.836288
FDD59,OUT049,1263.420532
NCM42,OUT018,1478.970661
FDA57,OUT018,442.564274
FDZ48,OUT035,1879.397191
FDE46,OUT045,2233.138901
NCZ30,OUT019,565.128098
FDB56,OUT017,2795.272677
FDA25,OUT027,2583.950173
FDD20,OUT013,1979.170809
FDL25,OUT013,1411.206016
NCO18,OUT049,2302.358017
FDJ45,OUT017,518.2827422
FDR12,OUT035,2434.013756
NCF19,OUT010,592.1770513
FDK25,OUT046,1927.569859
NCR17,OUT046,1622.170603
FDC52,OUT046,1945.392979
NCA54,OUT017,2770.216091
FDR45,OUT010,1559.474546
NCM19,OUT049,1596.445249
FDF39,OUT027,5641.83534
FDX23,OUT049,1489.797771
FDD58,OUT027,2440.695589
FDX28,OUT013,1452.965375
NCD31,OUT013,2372.614965
FDU57,OUT018,1917.715605
FDI27,OUT046,893.2576953
NCM42,OUT046,1563.934232
FDD32,OUT027,2203.778638
FDI34,OUT013,3009.600353
NCM29,OUT049,1807.579855
FDG46,OUT018,1500.128144
DRC01,OUT010,529.7104593
FDB15,OUT027,5338.529838
NCA17,OUT027,3329.163787
FDF10,OUT046,1791.913988
FDR26,OUT027,3816.914066
FDI02,OUT049,1570.649258
NCM54,OUT010,1054.799131
FDF14,OUT013,2205.288156
FDJ33,OUT010,941.3377588
FDM20,OUT035,3725.127247
FDC03,OUT027,4027.458131
NCX05,OUT046,1558.16951
NCM41,OUT027,2289.207509
NCU29,OUT010,1236.738389
FDQ59,OUT017,1420.389512
FDH46,OUT010,1031.955887
FDH09,OUT013,905.986653
NCD06,OUT045,763.9672684
FDC15,OUT035,2142.431609
DRD37,OUT027,1228.897466
FDT28,OUT027,3262.802648
FDR28,OUT027,3547.776067
FDT38,OUT017,1350.378395
FDV34,OUT027,1908.887207
FDY52,OUT035,990.6159028
FDB34,OUT013,1451.608315
DRL23,OUT018,1426.683935
DRB24,OUT046,1942.102425
FDJ50,OUT046,944.068413
FDQ49,OUT035,2359.338906
FDP20,OUT035,2029.237923
FDV19,OUT027,3635.499944
NCR54,OUT045,2440.512864
FDO09,OUT010,1134.878837
FDS57,OUT018,1861.07369
FDN10,OUT049,1656.62649
FDV23,OUT049,1711.162396
FDY28,OUT049,2962.653813
DRG51,OUT013,2336.648635
FDD45,OUT019,264.9219339
NCL18,OUT027,4046.040453
NCM29,OUT013,1949.767471
FDF17,OUT027,4139.444399
FDE22,OUT017,2453.419546
FDQ22,OUT017,573.3446596
FDS01,OUT013,2549.925615
FDW35,OUT027,1116.944247
FDJ33,OUT046,1699.960004
NCF54,OUT035,2655.493347
FDE09,OUT013,1699.590081
NCE06,OUT045,2046.729792
DRH49,OUT049,1384.143923
FDY43,OUT045,2165.487524
NCT05,OUT017,3924.072636
FDZ34,OUT045,2422.807551
FDL38,OUT017,1493.25775
FDZ31,OUT017,2713.086701
FDR14,OUT035,945.0750384
NCN54,OUT049,1456.783442
NCC42,OUT027,3149.930415
FDK08,OUT017,1654.03955
FDP59,OUT013,1685.805121
FDV22,OUT035,2438.945829
FDD33,OUT035,3275.470256
DRE60,OUT027,4560.835403
FDK52,OUT046,2650.343852
FDA02,OUT017,2201.066686
FDM56,OUT049,1590.003017
FDE57,OUT035,2161.976211
FDM32,OUT045,1347.418161
NCQ30,OUT027,2879.931611
FDQ27,OUT027,2540.49303
FDT60,OUT027,2837.098703
FDU43,OUT049,3287.373129
NCO55,OUT035,1677.198533
FDG02,OUT045,2603.310946
FDJ28,OUT013,2690.02824
FDP40,OUT045,1726.384954
FDJ38,OUT045,2577.199382
NCC54,OUT017,3514.550198
NCZ41,OUT046,1679.270509
FDK38,OUT019,634.7263157
FDU52,OUT013,2162.638437
FDC40,OUT046,1231.553787
NCR30,OUT017,1154.735346
NCN18,OUT017,1671.366594
FDB50,OUT035,1300.71414
FDG04,OUT013,2709.526905
FDR26,OUT035,2795.029898
NCT17,OUT018,2282.41733
FDX35,OUT027,4464.628691
FDS12,OUT046,1690.075762
NCZ29,OUT027,2892.171303
FDB38,OUT010,1333.368943
FDP12,OUT013,662.9194151
FDP22,OUT046,988.201394
FDS26,OUT018,3402.495123
FDR52,OUT046,2185.761597
DRJ13,OUT046,1900.19965
FDU48,OUT027,2941.122886
FDE29,OUT035,972.6886173
NCT29,OUT049,1661.891409
DRK37,OUT018,2391.795922
FDK55,OUT046,1269.725791
FDR07,OUT046,1280.8669
FDO21,OUT027,4747.96953
FDK46,OUT049,3482.469277
FDB12,OUT045,1524.434509
FDT31,OUT027,4282.280287
FDJ33,OUT045,1749.777714
FDC26,OUT027,2720.006811
NCQ02,OUT045,2520.601872
FDP08,OUT010,757.2616467
FDB11,OUT027,4591.339256
FDV55,OUT013,2199.563181
FDW20,OUT049,1984.155018
NCJ18,OUT019,272.2330873
FDC41,OUT018,1090.516418
FDE14,OUT027,2517.002335
FDG35,OUT013,2697.630691
FDF45,OUT035,1020.050164
FDS19,OUT027,2137.472095
FDS58,OUT019,793.1067317
FDA26,OUT017,3261.541168
FDM32,OUT049,1566.010386
FDL45,OUT046,1747.687084
FDZ55,OUT049,2247.681531
FDY37,OUT049,1903.369913
FDO46,OUT046,2335.157639
FDQ60,OUT046,1695.772377
FDA19,OUT018,1725.298716
FDL15,OUT046,1901.2455
FDM10,OUT018,2593.134071
NCL05,OUT017,570.3482568
DRK49,OUT010,543.9126301
NCE18,OUT027,5456.221203
FDG40,OUT049,650.9038733
DRI59,OUT045,2815.458712
FDK28,OUT035,3978.598177
NCD06,OUT019,18.48482973
FDO11,OUT019,1095.239411
FDK27,OUT046,1626.43222
FDT43,OUT027,1427.692274
FDD38,OUT018,1309.733335
FDA16,OUT049,3026.106598
FDL14,OUT027,3428.918689
NCM17,OUT049,814.2233328
FDD20,OUT045,1784.530422
FDA40,OUT045,1308.732795
FDL43,OUT045,1185.248484
FDV15,OUT045,1484.367442
FDE52,OUT046,1392.801685
NCL17,OUT010,995.7382474
NCJ31,OUT045,2999.316401
FDR60,OUT045,1206.836241
NCA18,OUT035,1829.235043
FDS21,OUT027,1663.445704
FDW09,OUT035,1366.207305
FDL26,OUT035,2579.373889
FDS47,OUT018,1295.182388
FDC39,OUT046,2319.552356
FDT51,OUT035,1780.076164
FDK40,OUT035,4268.03142
NCG19,OUT045,2991.512071
FDZ07,OUT046,1073.521073
FDF08,OUT027,2359.378352
FDO04,OUT013,877.5813608
FDK41,OUT018,1215.435824
FDP15,OUT049,3221.032851
NCD43,OUT018,1428.411014
NCP18,OUT013,2185.20899
FDZ51,OUT046,1402.477217
DRH13,OUT035,1724.946842
FDF38,OUT045,695.2149701
NCI43,OUT045,666.1729099
FDM38,OUT027,1650.468917
FDS03,OUT013,1073.189933
DRJ47,OUT017,2617.175044
FDT50,OUT010,592.6172115
FDV02,OUT046,2040.704635
NCG18,OUT017,1732.418288
FDW52,OUT046,2023.147978
FDS40,OUT035,506.3674942
FDN31,OUT017,2757.008138
FDA37,OUT045,1812.104833
FDA15,OUT046,3085.062179
FDL39,OUT046,2101.002746
FDJ53,OUT045,1656.114142
FDX22,OUT013,2988.018526
NCZ42,OUT045,3211.825717
FDD56,OUT027,3837.761985
FDD40,OUT017,3084.492188
FDS50,OUT013,3070.154874
NCN14,OUT013,2806.518554
FDT15,OUT013,2471.773846
NCS18,OUT027,2623.083576
NCO26,OUT010,806.772707
FDF58,OUT018,882.8638197
NCB19,OUT013,1326.87841
FDH26,OUT017,2247.950971
DRB24,OUT027,3404.633545
FDA49,OUT018,1100.147363
FDB32,OUT045,1450.720628
FDI36,OUT017,2886.167842
NCA17,OUT010,1080.544952
FDH22,OUT013,1830.641516
NCM26,OUT018,2033.221713
FDT15,OUT027,3891.557684
FDB16,OUT018,1252.916033
NCP54,OUT027,2911.957342
FDJ36,OUT013,1610.618881
FDO28,OUT045,1630.287061
FDU09,OUT013,880.1843164
FDF29,OUT017,2004.003763
FDY08,OUT013,2080.159838
DRJ59,OUT018,514.0295786
FDT23,OUT027,2071.131277
FDU15,OUT018,544.0896843
FDT47,OUT013,1469.713205
FDI53,OUT019,824.2520473
FDR59,OUT018,3097.604196
FDD53,OUT035,607.865437
FDY51,OUT017,3046.151861
FDT04,OUT049,732.1587054
FDU51,OUT049,2277.715542
FDG14,OUT035,2297.405694
NCU06,OUT045,2987.721563
DRG25,OUT046,2195.752107
DRH49,OUT035,1357.247282
FDN15,OUT035,2189.362103
FDL43,OUT018,1128.32772
NCT18,OUT049,2283.96382
NCB31,OUT013,3715.68829
FDK57,OUT035,1837.241905
FDY04,OUT019,785.7765285
NCP54,OUT046,1657.531187
FDF41,OUT013,3229.043641
FDM01,OUT045,1531.714002
FDW03,OUT045,1650.049965
FDF28,OUT045,1729.975005
FDY37,OUT017,2237.752268
FDQ03,OUT017,3347.605836
FDP51,OUT027,2818.15949
FDJ40,OUT017,1744.351254
FDC32,OUT049,1424.744337
DRI49,OUT027,2206.839887
NCW54,OUT017,878.1585496
FDF09,OUT017,500.5157702
FDP45,OUT018,2990.270972
DRJ23,OUT018,2304.369362
FDS59,OUT017,1757.705905
FDY08,OUT046,1840.526099
FDX16,OUT049,1983.239078
FDY16,OUT018,2196.662351
FDK32,OUT035,2430.644713
FDQ22,OUT013,662.6336747
NCC31,OUT018,1974.393784
FDG58,OUT049,1945.985063
DRF48,OUT013,2687.686277
DRH36,OUT049,1237.828111
NCR30,OUT035,1213.505572
FDB03,OUT019,775.7358908
FDZ28,OUT027,2867.41109
FDR35,OUT017,2968.444826
DRD15,OUT027,4808.331964
FDJ33,OUT019,529.9466192
FDA56,OUT010,1120.107254
FDP56,OUT046,869.1784044
NCT30,OUT046,891.3829253
FDK15,OUT017,1602.832633
FDH44,OUT018,1844.471985
FDV01,OUT013,2188.248313
DRG03,OUT017,2248.915951
FDG50,OUT027,2268.135802
FDR16,OUT010,1016.790389
FDZ60,OUT046,1386.175954
DRG03,OUT045,2017.087064
FDS56,OUT018,3639.828391
FDU33,OUT045,707.1038859
DRD27,OUT035,1631.990969
FDW22,OUT046,2740.200049
DRA24,OUT045,2206.225898
FDF38,OUT049,802.4728827
FDX48,OUT013,2200.957365
FDS58,OUT018,1951.465467
FDC32,OUT046,1276.805776
NCQ29,OUT045,3243.392936
DRK39,OUT018,1208.227022
NCS38,OUT017,1733.663521
DRO47,OUT013,1660.832198
DRG27,OUT027,1277.411212
FDC57,OUT027,4179.363656
FDS55,OUT046,1897.185088
NCJ06,OUT018,1600.808965
FDO01,OUT019,757.902712
NCM55,OUT045,2342.650897
FDC52,OUT049,1972.119981
FDQ15,OUT045,1071.476722
NCT30,OUT027,1375.812929
NCR42,OUT027,920.9401681
FDD28,OUT035,922.7551556
FDQ34,OUT049,1704.378895
FDZ12,OUT027,3117.063463
DRE13,OUT019,436.7778454
NCN07,OUT019,642.767821
FDM28,OUT035,2661.682626
FDI10,OUT017,2511.983762
FDQ25,OUT013,2370.188259
FDA38,OUT010,1680.546438
DRI13,OUT049,2769.285313
FDY20,OUT027,2386.619518
NCZ53,OUT035,2775.079411
NCM31,OUT013,2042.26547
DRB01,OUT017,2662.802098
DRF37,OUT046,3012.338195
NCF42,OUT049,2416.596099
FDF16,OUT018,1916.471877
FDB41,OUT013,833.4600512
FDR34,OUT013,3277.095297
FDR15,OUT018,1925.091933
NCV42,OUT019,534.7384245
FDW51,OUT035,3103.984454
FDU36,OUT017,1570.01521
FDX60,OUT049,1288.507978
FDY03,OUT035,1721.242311
FDW55,OUT045,3471.466361
FDT01,OUT010,744.3374485
FDG58,OUT013,2132.214766
FDK21,OUT017,3962.03546
NCS41,OUT019,659.529504
FDS10,OUT045,2563.200198
NCT53,OUT046,2134.289807
FDJ28,OUT018,2323.021061
FDX44,OUT045,1303.157667
FDT20,OUT018,520.4727858
FDO44,OUT017,1747.734713
NCX17,OUT049,3231.425988
FDY01,OUT017,1823.408512
FDJ12,OUT027,4261.465886
DRK35,OUT018,544.1988782
FDD47,OUT019,510.6165357
NCM53,OUT035,1716.031908
FDO45,OUT013,1437.337776
NCM42,OUT010,949.41032
FDE04,OUT046,2426.089417
NCI30,OUT027,5199.986854
FDZ19,OUT013,2483.855965
FDW57,OUT013,2382.096914
FDA25,OUT013,1625.420225
FDT22,OUT046,1082.359381
FDP51,OUT013,1792.137365
FDD48,OUT027,2697.999076
FDY39,OUT035,2834.988202
FDO48,OUT010,1596.473616
FDD23,OUT027,3819.286633
DRN35,OUT027,1058.102735
FDT01,OUT035,2942.929664
FDC20,OUT010,644.8212483
DRJ35,OUT035,1103.794075
FDB32,OUT046,1389.967964
FDL24,OUT046,2079.395784
NCV42,OUT035,1826.425604
FDZ46,OUT046,1574.430393
FDC15,OUT013,2153.0247
FDD08,OUT019,44.06495705
FDY50,OUT049,1417.498604
FDD36,OUT013,1811.766314
FDG57,OUT027,1475.181242
FDL21,OUT018,484.8889757
FDN16,OUT027,2440.178846
FDJ09,OUT027,1291.39246
FDS01,OUT010,1425.277402
FDV33,OUT017,4092.976383
DRE12,OUT017,1761.589685
FDR07,OUT013,1465.146989
FDP48,OUT010,1392.85054
NCB55,OUT035,959.0178776
FDQ08,OUT013,1055.457878
FDR34,OUT035,3625.380418
FDO33,OUT046,1565.501685
FDP13,OUT045,651.0011729
FDX12,OUT049,3286.432492
NCT06,OUT049,2252.59117
FDR16,OUT019,1070.562739
FDE36,OUT046,2197.686173
FDZ36,OUT049,2429.959387
FDV13,OUT045,1379.813441
NCZ17,OUT035,665.5024202
FDU56,OUT045,2491.569574
FDM09,OUT035,2409.019251
FDV02,OUT017,2530.911447
FDS34,OUT018,1479.389499
FDA11,OUT049,1440.883309
FDP09,OUT017,3446.828157
FDB29,OUT027,2663.18296
FDT19,OUT017,2745.627508
DRH15,OUT017,716.8512433
FDY38,OUT046,2524.5926
FDF14,OUT027,3431.187808
FDN48,OUT010,1001.72823
FDQ12,OUT013,3140.173169
NCJ43,OUT045,2318.631971
FDE17,OUT019,727.8830088
FDB05,OUT035,3787.714045
FDH10,OUT045,2733.961522
NCR06,OUT017,646.5872586
FDU32,OUT018,1605.302759
FDD56,OUT049,2148.305134
FDO36,OUT018,2207.274306
FDH16,OUT010,955.9525043
FDX10,OUT018,435.4366306
FDZ37,OUT017,1522.890387
FDU31,OUT010,1633.619461
DRC49,OUT049,1866.794697
FDL15,OUT045,2041.295151
FDN32,OUT019,805.762228
DRH59,OUT027,1874.452297
NCU29,OUT049,2029.650179
FDR37,OUT019,911.510101
FDS14,OUT018,2015.953741
FDU02,OUT027,4585.42289
FDJ08,OUT035,2654.31145
NCZ06,OUT045,3401.299591
FDO31,OUT049,1344.838945
FDH31,OUT018,1363.133496
FDS58,OUT017,2456.560397
NCA53,OUT027,1306.625214
FDF50,OUT046,2650.152489
NCW42,OUT049,2935.15726
NCQ17,OUT045,1940.073887
FDK51,OUT018,3639.123291
NCW41,OUT010,1333.123054
NCR29,OUT017,928.1743871
FDB08,OUT019,683.1256076
FDA40,OUT027,2151.303715
FDL14,OUT018,1968.323945
FDB47,OUT046,2343.653013
FDO03,OUT035,3303.404354
DRK13,OUT019,409.250073
FDX13,OUT010,1532.811934
FDF52,OUT046,2139.365615
FDT11,OUT013,2633.205341
FDB08,OUT013,2437.972008
FDQ28,OUT018,1853.369732
FDD29,OUT045,3473.48875
NCQ29,OUT027,5307.854974
NCO02,OUT013,1122.633312
FDR56,OUT010,1023.885141
NCM54,OUT049,1829.621908
FDP51,OUT035,1773.112825
FDT38,OUT013,1342.80358
FDZ20,OUT018,3212.163491
FDJ53,OUT013,1762.330412
FDX13,OUT049,3376.412221
FDP58,OUT035,2953.755828
NCK31,OUT019,152.2453169
FDA35,OUT018,1592.457327
FDV37,OUT018,2256.430651
NCO07,OUT027,4492.992825
FDA20,OUT045,2450.37729
FDZ59,OUT035,2403.246627
NCY17,OUT017,626.6241931
FDQ28,OUT035,2207.390812
FDV35,OUT017,2216.853323
FDQ36,OUT013,665.1576828
FDD34,OUT018,2047.763217
FDK51,OUT045,4220.9899
FDV31,OUT035,2454.954915
FDR04,OUT035,1546.982809
FDR14,OUT049,1186.83806
DRC36,OUT010,1368.798665
FDE39,OUT019,593.7428769
FDP57,OUT049,1593.932102
FDE57,OUT046,1845.395112
NCN18,OUT046,1524.706554
NCQ05,OUT018,1914.569693
FDW47,OUT035,1907.533853
FDV46,OUT035,2323.375342
NCP29,OUT045,962.9727989
FDE09,OUT018,1479.759164
NCU06,OUT027,4758.729285
FDT19,OUT010,691.7661299
DRF15,OUT017,2375.588199
DRI51,OUT013,2444.576809
NCX54,OUT013,1611.452316
DRE01,OUT013,3230.861419
NCB07,OUT045,2558.982067
FDU50,OUT035,1824.508501
FDG40,OUT035,521.8452856
FDW10,OUT018,2215.163992
FDX51,OUT013,2671.691928
NCP17,OUT045,921.9120471
FDP21,OUT035,2859.084432
FDL04,OUT045,1415.745623
FDV23,OUT013,1816.141088
FDF24,OUT046,1316.075692
FDH56,OUT027,2815.136812
FDB51,OUT049,1005.531698
FDI58,OUT027,2352.635495
FDR20,OUT013,821.1783316
FDC51,OUT018,1560.503125
FDB16,OUT027,2162.451679
FDE40,OUT049,1072.712753
NCM17,OUT035,777.8236691
FDU56,OUT035,3010.935882
FDS32,OUT019,749.9185495
FDX02,OUT049,2796.493571
FDT39,OUT027,3409.632233
FDE35,OUT017,1014.381709
NCI42,OUT019,864.2648871
DRL23,OUT046,1540.80926
FDA10,OUT046,1510.801401
FDA11,OUT013,1470.358648
NCM06,OUT046,1899.991482
NCT05,OUT035,3977.759829
NCQ02,OUT010,1449.523955
NCY06,OUT049,1792.469916
FDY56,OUT035,3298.612744
FDL02,OUT035,1604.915253
NCI06,OUT035,2592.196803
FDQ14,OUT045,1970.253906
FDQ12,OUT017,3302.978492
FDP36,OUT046,1015.215325
FDK21,OUT027,5413.056264
FDO40,OUT045,2036.926432
NCK54,OUT019,461.3518039
FDY09,OUT018,2184.155459
NCW30,OUT049,4054.685402
NCC55,OUT027,923.3889254
FDE58,OUT018,1579.857932
FDR39,OUT013,2585.158916
FDU28,OUT049,2380.42692
FDH08,OUT017,3579.863389
FDG35,OUT045,2585.337691
FDG22,OUT049,783.0754794
FDC34,OUT035,2190.813882
FDP15,OUT018,3076.15347
FDK34,OUT010,1521.063335
FDU45,OUT035,1869.522081
FDQ04,OUT027,1123.864753
FDX22,OUT018,2574.770589
FDB45,OUT017,1783.024971
NCH43,OUT027,4518.154986
DRE60,OUT046,2403.763133
FDD17,OUT027,5000.384095
NCM54,OUT017,2030.068258
NCH55,OUT013,1964.418148
NCT06,OUT017,2559.858895
FDA48,OUT027,4392.018095
FDY58,OUT027,4779.641047
FDO25,OUT045,2621.659991
FDN50,OUT045,1469.489226
FDH35,OUT035,2466.268799
FDK09,OUT045,2811.672055
FDO16,OUT013,1167.770931
FDW11,OUT045,1037.45169
FDU47,OUT027,3131.982296
NCQ42,OUT010,985.8648572
FDK55,OUT027,2216.381597
FDN08,OUT049,1685.670463
FDT57,OUT045,3268.849636
FDJ12,OUT018,2427.114481
DRL59,OUT017,865.8562365
NCN53,OUT046,663.0439801
FDO51,OUT010,560.1138364
FDK56,OUT017,2654.724039
FDY12,OUT035,955.44078
FDU15,OUT035,669.9481086
FDQ19,OUT046,3209.705927
DRF15,OUT045,2138.91169
DRE25,OUT019,439.0023936
FDK57,OUT018,1639.798771
FDD33,OUT010,976.3738886
FDR34,OUT027,4810.007393
FDU04,OUT045,1703.242325
FDE35,OUT019,420.9243396
NCD31,OUT035,2499.848206
FDJ56,OUT035,1609.566982
NCU53,OUT046,2139.433886
FDD39,OUT035,3101.044532
NCU17,OUT019,405.4629198
FDJ20,OUT046,1576.412702
NCW41,OUT018,2028.762383
FDL52,OUT035,636.4429371
FDS39,OUT035,2219.126331
DRJ47,OUT045,2335.581623
FDP13,OUT010,103.9489742
DRK39,OUT010,800.4169668
FDF28,OUT010,1244.112899
FDB09,OUT045,1774.336573
FDM51,OUT046,1482.346183
DRM49,OUT018,537.5145587
DRF23,OUT013,2360.647837
DRH01,OUT035,2421.542668
FDH12,OUT027,2543.695287
FDA28,OUT019,691.9827058
FDW37,OUT018,1125.616459
FDF02,OUT046,1470.802259
DRL37,OUT046,784.3049463
NCF43,OUT046,1811.399075
FDH08,OUT010,1644.718816
FDR34,OUT019,1049.875545
NCK19,OUT049,2364.972219
NCD55,OUT018,589.9510025
FDT27,OUT049,2823.095152
FDQ57,OUT045,2014.004528
FDA47,OUT035,2225.383492
DRG15,OUT027,1709.379479
FDE05,OUT018,1793.906869
FDN46,OUT046,1501.620346
FDX27,OUT027,2328.433778
FDT51,OUT045,1616.009812
FDU33,OUT013,762.5249086
FDJ16,OUT027,1617.045017
FDD20,OUT019,567.1663492
FDT36,OUT049,760.5278662
DRF15,OUT027,3372.701769
FDN52,OUT010,426.0000694
FDC22,OUT027,3941.808531
FDX15,OUT045,2005.528002
FDT13,OUT013,2683.319523
FDU04,OUT017,1932.98444
FDU31,OUT019,1003.773551
FDW59,OUT027,2092.298961
NCO29,OUT046,2021.351514
FDL15,OUT035,2296.108407
FDI41,OUT049,1953.081178
FDQ48,OUT049,1533.649675
DRI39,OUT013,962.5988161
FDI08,OUT013,3616.561987
FDC21,OUT049,1600.978539
FDF58,OUT035,1126.151124
FDS08,OUT010,1157.254522
FDE47,OUT045,1746.23048
NCP18,OUT019,660.1925656
NCR41,OUT013,1607.596609
FDA27,OUT013,3876.531107
FDA43,OUT035,2768.351482
FDA49,OUT045,1292.923838
NCE55,OUT018,2198.87968
DRM49,OUT027,1434.269812
FDF22,OUT027,4448.195985
FDQ15,OUT018,1095.728739
NCS54,OUT017,2694.476372
NCY05,OUT013,641.2687376
FDR45,OUT046,2814.990215
FDK57,OUT049,1676.885337
FDF41,OUT010,865.7229863
FDV21,OUT046,1744.306781
FDD51,OUT046,872.7215696
FDF33,OUT046,1586.727117
FDA38,OUT046,3102.164002
FDR56,OUT045,2481.239529
NCN41,OUT017,1909.266302
FDC60,OUT027,2232.809106
FDB47,OUT045,2578.455029
DRH01,OUT013,2402.036008
FDW08,OUT046,1478.239951
FDF38,OUT027,1195.770176
FDY32,OUT017,2359.763244
FDG34,OUT049,1568.029457
FDG47,OUT019,823.9858515
NCF18,OUT035,2757.849746
FDL39,OUT019,735.0121203
NCH55,OUT035,2051.873109
DRJ35,OUT049,1047.366594
FDS44,OUT035,3385.006628
DRE01,OUT018,3012.218769
FDY39,OUT013,2652.473055
FDY32,OUT018,2092.899315
FDR33,OUT027,2644.313246
NCP50,OUT049,1387.703785
FDZ47,OUT018,1290.027877
FDU57,OUT049,2000.59689
FDY44,OUT013,2748.844778
DRH59,OUT018,1127.575841
FDB03,OUT027,4852.817914
FDY46,OUT045,2555.66909
FDM39,OUT045,2338.108698
FDY36,OUT035,1299.266323
NCM55,OUT035,2622.943929
FDJ50,OUT010,597.910121
DRL60,OUT013,2200.696547
NCJ54,OUT049,2941.306377
FDX59,OUT017,578.8609792
FDI07,OUT013,2755.853245
DRF51,OUT010,436.9833927
FDM14,OUT017,1842.392969
FDP21,OUT045,2600.628318
FDE40,OUT035,1041.748198
FDE05,OUT035,2191.349507
FDM13,OUT027,2993.148985
FDC34,OUT027,3467.481528
NCI55,OUT018,1651.236871
NCE43,OUT018,2049.242371
FDW58,OUT018,1426.927998
FDG60,OUT045,3193.092733
FDV31,OUT017,2515.86941
FDR47,OUT013,2611.764238
FDM60,OUT019,252.851087
NCF06,OUT018,3379.265998
NCN26,OUT027,2803.774692
FDQ59,OUT049,1346.71973
FDF09,OUT046,605.1525971
NCS06,OUT017,4329.282069
FDT44,OUT046,1532.884832
FDI19,OUT017,3587.555716
FDT22,OUT017,1016.418679
NCF54,OUT027,3733.601037
DRG25,OUT045,2404.483326
FDB59,OUT017,3210.505188
FDQ37,OUT017,2854.82779
FDP56,OUT035,828.945824
FDW44,OUT035,2566.153772
FDJ26,OUT010,1195.885141
FDU43,OUT018,2954.044366
FDW33,OUT045,1478.576086
NCX53,OUT027,3250.377091
FDN56,OUT010,810.9873969
DRF15,OUT049,2094.127307
FDO33,OUT017,1789.777968
FDZ39,OUT010,980.1789451
NCJ19,OUT017,840.7499407
FDU01,OUT035,3070.902353
FDT12,OUT035,3346.026221
NCM18,OUT018,950.2792146
FDP19,OUT017,1985.560095
NCR42,OUT049,642.9312903
FDN10,OUT046,1657.763545
FDG44,OUT017,892.3550875
FDQ10,OUT046,2097.318082
DRH13,OUT049,1563.701179
FDT52,OUT013,3404.355715
FDM56,OUT045,1587.92472
NCO43,OUT010,908.6751273
NCV29,OUT035,2713.332897
NCF06,OUT013,4044.94681
FDO50,OUT035,1514.219799
FDT59,OUT013,3232.260469
FDX40,OUT027,1069.815269
FDE50,OUT017,2986.332563
FDX51,OUT017,2916.515298
NCD30,OUT018,1336.708198
FDK15,OUT013,1593.427893
FDL12,OUT045,997.7867371
FDK46,OUT017,3908.303896
DRH49,OUT010,664.3829369
FDQ57,OUT046,1936.72116
FDY59,OUT017,1529.762541
FDO09,OUT018,3218.660681
NCG30,OUT035,1881.396762
FDM09,OUT017,2424.024958
NCN17,OUT027,2464.179072
NCS42,OUT013,1413.666246
FDD02,OUT019,602.7994107
FDE34,OUT013,2454.293545
FDU38,OUT045,2367.430799
FDB33,OUT046,2097.083417
NCJ29,OUT017,1447.653125
FDZ27,OUT035,804.136191
FDI40,OUT013,1534.566923
FDG22,OUT013,694.8181946
FDT51,OUT017,1757.129968
FDF20,OUT018,2391.494271
FDV50,OUT035,1777.697382
FDT02,OUT049,687.8459057
DRC49,OUT017,2132.085537
FDF26,OUT049,2072.999358
FDV52,OUT035,1974.296577
FDX59,OUT049,724.0520907
FDV25,OUT035,3399.95431
FDW23,OUT027,1173.669548
FDE53,OUT018,1467.246049
FDA19,OUT017,2022.521257
FDH22,OUT046,1669.69779
NCO41,OUT013,1554.265929
FDX12,OUT017,3695.3118
FDF17,OUT013,2836.111918
FDS11,OUT045,2996.533171
FDR51,OUT035,2191.673947
FDT49,OUT010,126.0931016
FDC56,OUT013,1806.29303
FDR13,OUT027,2787.070638
FDQ60,OUT035,1847.712357
FDN38,OUT049,3455.097164
NCL29,OUT013,2133.239302
FDO13,OUT027,3505.11893
FDE26,OUT018,1831.369175
FDA31,OUT010,757.7267411
FDX14,OUT035,1246.833215
FDA34,OUT045,2304.388986
FDF26,OUT013,2186.459772
FDE38,OUT045,2254.112165
DRI11,OUT046,1597.324771
FDQ60,OUT027,2726.707417
FDL21,OUT027,1057.011317
DRC12,OUT027,4059.791135
FDC47,OUT046,2433.066762
FDE57,OUT045,1919.938659
FDT14,OUT045,1663.380534
NCZ53,OUT046,2276.603306
FDE28,OUT018,2827.349212
FDR19,OUT035,2084.928187
NCF54,OUT019,651.9676756
FDZ08,OUT046,1301.539751
