SalePrice,Id
143078.81467545033,2735
132004.450066871,2736
123923.13977496466,2737
135257.54996098462,2738
150043.41137706663,2739
143323.31726710196,2740
143538.78182811697,2741
162609.64655063197,2742
148955.23324731702,2743
156388.04671768006,2744
135407.90322165377,2745
135560.08561340917,2746
144583.32506900327,2747
126495.05744552473,2748
121527.61296088737,2749
123941.87064054352,2750
131592.8238317544,2751
172550.18907246797,2752
149562.57604989095,2753
234407.19804854284,2754
145152.9680730916,2755
84492.65590490738,2756
70749.35244256689,2757
89522.4236892357,2758
188087.10826947272,2759
123343.4442385824,2760
136637.6580636669,2761
132438.1048057163,2762
168172.24906573805,2763
143075.95775026968,2764
274095.22615432413,2765
137675.18890412617,2766
91313.90517299983,2767
118632.9955305272,2768
133957.92116577586,2769
131945.4023598435,2770
94367.34850393038,2771
97117.9941679514,2772
165877.24211727595,2773
160477.6026278371,2774
123245.37741032115,2775
146254.05026971886,2776
148366.96942612424,2777
116738.15180023492,2778
134529.51067826606,2779
89302.37335917377,2780
95151.88375148748,2781
86440.22259972116,2782
89450.51003987575,2783
133447.1710810779,2784
136366.1072254508,2785
51146.634509558906,2786
135133.9820225921,2787
57420.87602986442,2788
178448.58836299647,2789
97340.87172382884,2790
112724.93737647461,2791
77670.63239352172,2792
161450.50076880795,2793
100988.05807347421,2794
129723.77928123949,2795
96397.76501724566,2796
211256.88717181026,2797
110177.54593184683,2798
112932.54169908178,2799
61280.42397346359,2800
115555.70476054237,2801
140822.2928911011,2802
171477.572683241,2803
131650.9619754342,2804
114487.03899967868,2805
68068.10741082788,2806
162157.1767377425,2807
148536.24788995576,2808
134555.50091422407,2809
130760.62244472734,2810
175758.33105121425,2811
187054.0875022473,2812
163556.45521114615,2813
160618.57347258925,2814
95466.57862674049,2815
228544.68070136954,2816
157516.31400572823,2817
124913.39240073937,2818
164336.37563899555,2819
129816.36377607903,2820
72985.11453687481,2821
166037.39815315197,2822
294679.38527272595,2823
197790.3891790125,2824
146529.50082399626,2825
128007.28729553777,2826
130676.10427075648,2827
227899.49337586435,2828
210007.99850759935,2829
225480.93165823922,2830
179662.38147909637,2831
237863.47782292927,2832
320003.2858497952,2833
231087.04015649774,2834
230336.2453122132,2835
191170.9841154865,2836
152607.19235239842,2837
150673.7926053306,2838
147123.64541599422,2839
208782.27682699775,2840
201532.48778107588,2841
222836.05488272558,2842
149845.8163298748,2843
179850.35725259327,2844
134152.80817105726,2845
205473.04182172497,2846
217845.41933901492,2847
217865.31874147,2848
192015.5629615304,2849
265645.4280766635,2850
220234.91282627545,2851
223901.11240263353,2852
225267.2998068746,2853
138961.85217638698,2854
204442.05231367797,2855
199972.15902766865,2856
187645.9437913755,2857
212171.01678567438,2858
81512.38244725217,2859
155114.30416325433,2860
111236.49251466244,2861
174054.8321182382,2862
119796.14950097806,2863
252240.2685761283,2864
125918.90188584989,2865
125644.05617904558,2866
78976.42166262539,2867
98287.70439811132,2868
119209.25735612481,2869
91359.47326147393,2870
45820.01958612527,2871
29956.195530344266,2872
67024.08598581946,2873
145038.7792627446,2874
156552.1136779138,2875
151938.19457998127,2876
151677.45036315534,2877
171834.23978484038,2878
128771.56549703481,2879
106637.3941379484,2880
150491.09809256648,2881
195720.45586666313,2882
213062.00874569197,2883
193543.96909163566,2884
194085.22794806655,2885
251107.74881316908,2886
112532.39816456859,2887
151471.94619110948,2888
45997.21965230862,2889
70412.05401977897,2890
146974.17736000172,2891
35830.71002639225,2892
76671.47367953649,2893
50723.83179746324,2894
321541.02509798587,2895
271416.619866141,2896
215671.68712328922,2897
149661.8810696503,2898
208647.09572957747,2899
166941.3258196389,2900
211849.0559268376,2901
183178.4019887154,2902
311693.65401869954,2903
345821.9087097583,2904
84281.53304918576,2905
201672.80629992252,2906
97602.64144968742,2907
115792.18461218104,2908
142398.9414741043,2909
69783.18963120354,2910
67260.69504498178,2911
143767.90877138963,2912
55954.51688631112,2913
65747.97436643695,2914
77532.91050423856,2915
62748.754337568884,2916
162081.15198700316,2917
109049.40342308267,2918
215066.05004197848,2919
